temp_bin,temp_label,humidity_bin,humidity_label,soil_bin,soil_label,light_bin,light_label,temperature_c,humidity_pct,soil_pct,light_pct,action,action_name,reward,next_temperature_c,next_humidity_pct,next_soil_pct,replicate
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,24.98,65.81,55.31,42.9,0,OFF,107.798,24.98,65.81,55.31,2
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,25.19,60.98,61.16,35.7,0,OFF,111.931,25.19,60.98,61.16,3
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,27.34,63.59,59.5,39.45,1,MIST_LOW,93.055,26.14,72.59,60.5,0
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,24.92,61.99,53.34,37.34,1,MIST_LOW,77.426,23.72,70.99,54.34,1
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,25.68,64.62,53.84,37.35,1,MIST_LOW,84.709,24.48,73.62,54.84,2
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,26.31,61.96,61.63,38.62,1,MIST_LOW,87.885,25.11,70.96,62.63,3
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,24.72,59.65,54.84,39.17,2,MIST_HIGH,71.098,22.42,75.65,56.84,0
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,24.75,60.44,58.42,38.17,2,MIST_HIGH,67.25,22.45,76.44,60.42,1
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,24.67,62.87,61.93,45.07,2,MIST_HIGH,55.744,22.37,78.87,63.93,2
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,27.14,64.48,58.91,43.09,2,MIST_HIGH,75.409,24.84,80.48,60.91,3
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,25.55,64.63,57.34,39.13,3,PUMP,66.585,25.25,66.63,75.34,0
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,26.64,63.88,53.57,35.31,3,PUMP,79.181,26.34,65.88,71.57,1
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,25.69,63.77,59.78,44.3,3,PUMP,63.268,25.39,65.77,77.78,2
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,27.23,61.71,58.73,40.82,3,PUMP,73.707,26.93,63.71,76.73,3
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,26.05,59.3,56.81,42.95,4,PUMP_MIST_LOW,67.482,24.55,69.3,71.81,0
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,27.19,59.05,53.15,43.6,4,PUMP_MIST_LOW,89.198,25.69,69.05,68.15,1
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,27.26,58.68,55.5,40.51,4,PUMP_MIST_LOW,75.097,25.76,68.68,70.5,2
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,25.55,61.16,59.16,38.34,4,PUMP_MIST_LOW,49.967,24.05,71.16,74.16,3
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,26.45,64.26,61.1,41.3,5,PUMP_MIST_HIGH,16.696,23.95,80.26,79.1,0
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,24.95,62.55,56.21,37.17,5,PUMP_MIST_HIGH,24.917,22.45,78.55,74.21,1
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,25.1,61.7,57.4,39.6,5,PUMP_MIST_HIGH,24.261,22.6,77.7,75.4,2
1,MILD,2,OPTIMAL,2,OPTIMAL,1,LOW,27.3,61.84,61.44,36.61,5,PUMP_MIST_HIGH,30.597,24.8,77.84,79.44,3
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,24.76,65.51,55.76,63.32,0,OFF,109.133,25.26,63.51,53.76,0
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.48,58.51,54.8,65.19,0,OFF,103.029,25.98,56.51,52.8,1
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.37,64.95,54.27,63.56,0,OFF,108.842,25.87,62.95,52.27,2
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.01,62.94,53.5,57.37,0,OFF,105.887,25.51,60.94,51.5,3
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,24.71,63.48,61.61,62.96,1,MIST_LOW,89.392,24.01,70.48,60.61,0
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,24.72,63.74,53.61,64.57,1,MIST_LOW,83.151,24.02,70.74,52.61,1
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.33,60.06,59.78,66.29,1,MIST_LOW,108.66,24.63,67.06,58.78,2
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.59,63.75,59.01,60.2,1,MIST_LOW,97.239,24.89,70.75,58.01,3
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,24.82,61.55,58.11,58.84,2,MIST_HIGH,75.342,23.02,75.55,58.11,0
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.51,60.97,61.23,60.99,2,MIST_HIGH,71.949,23.71,74.97,61.23,1
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,26.4,65.01,54.43,59.92,2,MIST_HIGH,75.605,24.6,79.01,54.43,2
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,26.81,60.68,57.08,63.82,2,MIST_HIGH,89.405,25.01,74.68,57.08,3
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.92,65.79,59.22,57.92,3,PUMP,70.956,26.12,65.79,75.22,0
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,24.72,65.44,62.12,56.31,3,PUMP,61.602,24.92,65.44,78.12,1
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,26.31,64.46,58.11,65.37,3,PUMP,76.647,26.51,64.46,74.11,2
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,26.02,62.65,56.44,58.58,3,PUMP,82.145,26.22,62.65,72.44,3
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,26.93,58.26,60.26,60.57,4,PUMP_MIST_LOW,73.695,25.93,66.26,73.26,0
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,27.39,58.63,53.77,67.23,4,PUMP_MIST_LOW,98.233,26.39,66.63,66.77,1
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.23,62.03,58.74,62.58,4,PUMP_MIST_LOW,57.424,24.23,70.03,71.74,2
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.77,63.86,61.48,62.33,4,PUMP_MIST_LOW,50.484,24.77,71.86,74.48,3
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,24.74,61.78,58.24,61.29,5,PUMP_MIST_HIGH,30.222,22.74,75.78,74.24,0
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.35,64.69,55.93,58.93,5,PUMP_MIST_HIGH,32.377,23.35,78.69,71.93,1
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,25.28,64.14,56.62,61.47,5,PUMP_MIST_HIGH,31.571,23.28,78.14,72.62,2
1,MILD,2,OPTIMAL,2,OPTIMAL,2,MEDIUM,26.69,58.92,55.41,64.79,5,PUMP_MIST_HIGH,54.984,24.69,72.92,71.41,3
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,27.06,60.9,56.52,88.07,0,OFF,105.017,28.06,56.9,53.52,0
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,27.16,63.23,59.05,87.39,0,OFF,113.757,28.16,59.23,56.05,1
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.77,62.55,61.27,83.5,0,OFF,119.198,26.77,58.55,58.27,2
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,26.11,64.21,57.08,89.02,0,OFF,114.561,27.11,60.21,54.08,3
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,24.99,60.08,55.87,85.77,1,MIST_LOW,105.311,24.79,65.08,53.87,0
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,24.83,61.37,62.83,88.91,1,MIST_LOW,105.473,24.63,66.37,60.83,1
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,26.37,64.18,62.0,92.52,1,MIST_LOW,107.661,26.17,69.18,60.0,2
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,24.64,58.97,55.63,88.65,1,MIST_LOW,105.504,24.44,63.97,53.63,3
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,27.2,63.94,54.26,82.41,2,MIST_HIGH,82.24,25.9,75.94,53.26,0
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.81,63.52,62.9,83.59,2,MIST_HIGH,80.204,24.51,75.52,61.9,1
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,27.03,65.35,62.04,86.25,2,MIST_HIGH,82.979,25.73,77.35,61.04,2
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.73,62.46,60.12,83.43,2,MIST_HIGH,87.484,24.43,74.46,59.12,3
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,27.11,65.19,58.91,89.4,3,PUMP,78.079,27.81,63.19,73.91,0
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,27.38,58.36,60.39,86.26,3,PUMP,66.998,28.08,56.36,75.39,1
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.86,61.27,57.5,92.02,3,PUMP,79.771,26.56,59.27,72.5,2
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.41,61.82,54.35,84.2,3,PUMP,95.832,26.11,59.82,69.35,3
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,26.74,65.33,62.37,83.01,4,PUMP_MIST_LOW,56.285,26.24,71.33,74.37,0
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,27.11,62.75,56.7,89.79,4,PUMP_MIST_LOW,91.48,26.61,68.75,68.7,1
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.66,61.51,58.09,89.06,4,PUMP_MIST_LOW,75.923,25.16,67.51,70.09,2
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,27.25,58.78,55.97,86.09,4,PUMP_MIST_LOW,99.801,26.75,64.78,67.97,3
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,26.18,65.18,58.8,92.13,5,PUMP_MIST_HIGH,43.113,24.68,77.18,73.8,0
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.79,60.58,56.19,84.14,5,PUMP_MIST_HIGH,54.721,24.29,72.58,71.19,1
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.0,64.51,60.35,93.87,5,PUMP_MIST_HIGH,29.157,23.5,76.51,75.35,2
1,MILD,2,OPTIMAL,2,OPTIMAL,3,BRIGHT,25.19,62.15,58.75,89.39,5,PUMP_MIST_HIGH,36.885,23.69,74.15,73.75,3
1,MILD,2,OPTIMAL,3,WET,0,DARK,24.88,60.28,78.19,12.29,0,OFF,64.067,24.38,61.28,78.19,0
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.83,65.08,79.88,20.01,0,OFF,58.162,25.33,66.08,79.88,1
1,MILD,2,OPTIMAL,3,WET,0,DARK,27.37,64.03,86.25,17.0,0,OFF,51.42,26.87,65.03,86.25,2
1,MILD,2,OPTIMAL,3,WET,0,DARK,24.99,59.65,85.39,18.06,0,OFF,48.316,24.49,60.65,85.39,3
1,MILD,2,OPTIMAL,3,WET,0,DARK,24.68,65.22,86.6,15.48,1,MIST_LOW,3.816,22.98,75.22,87.6,0
1,MILD,2,OPTIMAL,3,WET,0,DARK,26.84,58.05,85.33,9.31,1,MIST_LOW,40.871,25.14,68.05,86.33,1
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.17,65.53,82.71,17.79,1,MIST_LOW,13.051,23.47,75.53,83.71,2
1,MILD,2,OPTIMAL,3,WET,0,DARK,26.06,64.65,79.95,10.32,1,MIST_LOW,31.116,24.36,74.65,80.95,3
1,MILD,2,OPTIMAL,3,WET,0,DARK,26.58,64.76,81.44,14.19,2,MIST_HIGH,-5.357,23.78,81.76,83.44,0
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.34,64.92,86.93,17.78,2,MIST_HIGH,-21.103,22.54,81.92,88.93,1
1,MILD,2,OPTIMAL,3,WET,0,DARK,24.93,60.83,77.79,18.52,2,MIST_HIGH,3.315,22.13,77.83,79.79,2
1,MILD,2,OPTIMAL,3,WET,0,DARK,26.64,60.62,82.07,12.31,2,MIST_HIGH,0.142,23.84,77.62,84.07,3
1,MILD,2,OPTIMAL,3,WET,0,DARK,26.37,62.1,84.77,17.48,3,PUMP,-9.754,25.57,65.1,100.0,0
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.48,65.4,81.33,20.19,3,PUMP,-16.457,24.68,68.4,99.33,1
1,MILD,2,OPTIMAL,3,WET,0,DARK,26.82,60.54,85.41,16.93,3,PUMP,-5.788,26.02,63.54,100.0,2
1,MILD,2,OPTIMAL,3,WET,0,DARK,27.06,58.29,83.34,9.1,3,PUMP,-3.721,26.26,61.29,100.0,3
1,MILD,2,OPTIMAL,3,WET,0,DARK,24.98,61.01,86.43,17.08,4,PUMP_MIST_LOW,-45.069,22.98,72.01,100.0,0
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.34,59.21,85.14,17.8,4,PUMP_MIST_LOW,-41.041,23.34,70.21,100.0,1
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.39,59.59,85.76,20.41,4,PUMP_MIST_LOW,-41.49,23.39,70.59,100.0,2
1,MILD,2,OPTIMAL,3,WET,0,DARK,27.0,64.0,77.03,9.81,4,PUMP_MIST_LOW,-18.66,25.0,75.0,92.03,3
1,MILD,2,OPTIMAL,3,WET,0,DARK,26.16,59.67,78.78,14.02,5,PUMP_MIST_HIGH,-55.192,23.16,76.67,96.78,0
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.34,61.04,82.84,16.65,5,PUMP_MIST_HIGH,-66.791,22.34,78.04,100.0,1
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.96,63.26,78.8,12.6,5,PUMP_MIST_HIGH,-61.631,22.96,80.26,96.8,2
1,MILD,2,OPTIMAL,3,WET,0,DARK,25.25,60.34,81.85,18.56,5,PUMP_MIST_HIGH,-65.628,22.25,77.34,99.85,3
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.7,60.86,81.81,35.16,0,OFF,60.005,25.7,60.86,81.81,0
1,MILD,2,OPTIMAL,3,WET,1,LOW,24.91,65.05,84.55,37.45,0,OFF,48.697,24.91,65.05,84.55,1
1,MILD,2,OPTIMAL,3,WET,1,LOW,27.31,60.6,83.62,35.39,0,OFF,58.949,27.31,60.6,83.62,2
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.9,60.55,78.14,42.36,0,OFF,67.882,25.9,60.55,78.14,3
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.57,64.19,81.84,43.66,1,MIST_LOW,32.734,25.37,73.19,82.84,0
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.97,61.3,79.35,37.49,1,MIST_LOW,40.657,24.77,70.3,80.35,1
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.02,65.12,84.83,34.73,1,MIST_LOW,23.198,24.82,74.12,85.83,2
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.76,60.09,80.18,38.7,1,MIST_LOW,51.377,25.56,69.09,81.18,3
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.84,61.19,86.12,37.22,2,MIST_HIGH,1.357,23.54,77.19,88.12,0
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.64,60.72,85.19,37.7,2,MIST_HIGH,14.646,24.34,76.72,87.19,1
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.75,62.58,78.67,36.47,2,MIST_HIGH,14.507,23.45,78.58,80.67,2
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.35,65.58,83.13,37.96,2,MIST_HIGH,10.25,24.05,81.58,85.13,3
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.29,58.16,84.22,43.63,3,PUMP,-6.365,25.99,60.16,100.0,0
1,MILD,2,OPTIMAL,3,WET,1,LOW,24.85,63.64,86.12,43.2,3,PUMP,-13.852,24.55,65.64,100.0,1
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.15,63.24,82.19,38.35,3,PUMP,-9.069,25.85,65.24,100.0,2
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.16,59.26,82.36,44.32,3,PUMP,-8.252,24.86,61.26,100.0,3
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.24,64.41,86.11,37.98,4,PUMP_MIST_LOW,-46.482,23.74,74.41,100.0,0
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.2,63.87,86.4,34.43,4,PUMP_MIST_LOW,-45.735,23.7,73.87,100.0,1
1,MILD,2,OPTIMAL,3,WET,1,LOW,24.66,65.52,78.03,38.78,4,PUMP_MIST_LOW,-35.49,23.16,75.52,93.03,2
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.96,59.26,80.01,36.76,4,PUMP_MIST_LOW,-9.475,24.46,69.26,95.01,3
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.76,59.98,79.72,35.48,5,PUMP_MIST_HIGH,-34.546,24.26,75.98,97.72,0
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.8,63.24,78.31,42.89,5,PUMP_MIST_HIGH,-36.697,24.3,79.24,96.31,1
1,MILD,2,OPTIMAL,3,WET,1,LOW,25.36,58.68,77.74,42.67,5,PUMP_MIST_HIGH,-40.799,22.86,74.68,95.74,2
1,MILD,2,OPTIMAL,3,WET,1,LOW,26.73,61.32,77.15,43.96,5,PUMP_MIST_HIGH,-31.375,24.23,77.32,95.15,3
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.29,59.21,84.36,65.51,0,OFF,56.53,26.79,57.21,82.36,0
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.14,62.85,80.12,59.88,0,OFF,67.558,25.64,60.85,78.12,1
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.03,58.19,79.74,58.43,0,OFF,63.756,26.53,56.19,77.74,2
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.34,63.25,81.71,59.49,0,OFF,65.486,25.84,61.25,79.71,3
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,24.86,65.74,82.61,61.8,1,MIST_LOW,32.157,24.16,72.74,81.61,0
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,27.14,62.27,79.45,56.21,1,MIST_LOW,59.651,26.44,69.27,78.45,1
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.99,61.15,80.73,62.56,1,MIST_LOW,55.067,25.29,68.15,79.73,2
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,24.9,59.79,86.75,60.77,1,MIST_LOW,41.103,24.2,66.79,85.75,3
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.25,60.96,82.63,63.71,2,MIST_HIGH,16.18,23.45,74.96,82.63,0
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.53,64.48,86.76,57.14,2,MIST_HIGH,2.783,23.73,78.48,86.76,1
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.07,64.92,81.9,59.0,2,MIST_HIGH,10.821,23.27,78.92,81.9,2
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.0,62.93,81.74,64.68,2,MIST_HIGH,14.091,23.2,76.93,81.74,3
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.19,59.86,84.67,59.02,3,PUMP,-5.588,26.39,59.86,100.0,0
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.47,60.7,78.51,59.86,3,PUMP,5.013,25.67,60.7,94.51,1
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.18,61.25,77.06,64.28,3,PUMP,11.212,26.38,61.25,93.06,2
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.71,64.36,82.46,59.76,3,PUMP,-1.004,26.91,64.36,98.46,3
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.43,60.57,84.09,62.17,4,PUMP_MIST_LOW,-9.644,25.43,68.57,97.09,0
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,27.0,65.94,77.81,57.26,4,PUMP_MIST_LOW,-11.204,26.0,73.94,90.81,1
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.56,61.01,84.57,57.95,4,PUMP_MIST_LOW,-10.918,25.56,69.01,97.57,2
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.69,59.33,81.38,67.66,4,PUMP_MIST_LOW,-1.094,25.69,67.33,94.38,3
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,24.71,61.39,78.71,65.64,5,PUMP_MIST_HIGH,-40.245,22.71,75.39,94.71,0
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.96,63.99,82.47,60.79,5,PUMP_MIST_HIGH,-48.291,23.96,77.99,98.47,1
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,25.43,61.48,79.94,67.06,5,PUMP_MIST_HIGH,-40.674,23.43,75.48,95.94,2
1,MILD,2,OPTIMAL,3,WET,2,MEDIUM,26.49,62.18,83.15,60.46,5,PUMP_MIST_HIGH,-37.122,24.49,76.18,99.15,3
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.42,59.13,82.23,84.45,0,OFF,59.077,27.42,55.13,79.23,0
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.32,63.72,82.19,85.01,0,OFF,66.817,27.32,59.72,79.19,1
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,25.9,65.49,86.27,90.64,0,OFF,61.782,26.9,61.49,83.27,2
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.99,59.08,82.24,91.95,0,OFF,57.163,27.99,55.08,79.24,3
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,24.63,61.33,78.5,82.8,1,MIST_LOW,61.982,24.43,66.33,76.5,0
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,27.34,60.49,78.88,90.33,1,MIST_LOW,70.334,27.14,65.49,76.88,1
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.11,60.65,77.61,87.62,1,MIST_LOW,69.678,25.91,65.65,75.61,2
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,25.04,60.8,82.59,84.71,1,MIST_LOW,55.554,24.84,65.8,80.59,3
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.36,65.42,79.75,91.85,2,MIST_HIGH,33.551,25.06,77.42,78.75,0
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,27.03,62.68,80.06,89.49,2,MIST_HIGH,39.436,25.73,74.68,79.06,1
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,25.73,60.04,82.41,89.91,2,MIST_HIGH,34.551,24.43,72.04,81.41,2
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,24.82,59.22,84.31,85.36,2,MIST_HIGH,20.959,23.52,71.22,83.31,3
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,25.34,58.82,84.97,89.05,3,PUMP,-11.509,26.04,56.82,99.97,0
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.74,60.64,84.72,89.11,3,PUMP,-6.409,27.44,58.64,99.72,1
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,25.38,64.46,85.71,90.02,3,PUMP,-3.889,26.08,62.46,100.0,2
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,25.93,59.34,84.83,93.87,3,PUMP,-8.497,26.63,57.34,99.83,3
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,24.86,64.43,78.46,83.98,4,PUMP_MIST_LOW,-10.121,24.36,70.43,90.46,0
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,27.05,60.59,85.96,82.63,4,PUMP_MIST_LOW,-4.697,26.55,66.59,97.96,1
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.03,61.52,83.65,85.93,4,PUMP_MIST_LOW,-4.585,25.53,67.52,95.65,2
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.0,58.94,82.6,86.53,4,PUMP_MIST_LOW,1.639,25.5,64.94,94.6,3
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,25.68,61.8,80.12,88.26,5,PUMP_MIST_HIGH,-25.846,24.18,73.8,95.12,0
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.09,65.07,85.42,93.46,5,PUMP_MIST_HIGH,-40.031,24.59,77.07,100.0,1
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,27.25,64.67,84.11,92.08,5,PUMP_MIST_HIGH,-33.817,25.75,76.67,99.11,2
1,MILD,2,OPTIMAL,3,WET,3,BRIGHT,26.17,61.92,84.89,90.22,5,PUMP_MIST_HIGH,-34.5,24.67,73.92,99.89,3
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,26.16,81.48,13.48,9.3,0,OFF,-57.543,25.66,82.48,13.48,0
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,25.62,81.73,16.7,17.74,0,OFF,-52.898,25.12,82.73,16.7,1
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,25.2,82.48,19.98,20.27,0,OFF,-48.574,24.7,83.48,19.98,2
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,25.67,79.43,17.48,9.13,0,OFF,-47.444,25.17,80.43,17.48,3
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,25.84,82.21,10.06,12.72,1,MIST_LOW,-107.074,24.14,92.21,11.06,0
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,24.86,80.95,12.54,20.06,1,MIST_LOW,-110.969,23.16,90.95,13.54,1
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,26.3,78.27,12.75,14.74,1,MIST_LOW,-93.638,24.6,88.27,13.75,2
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,24.72,83.56,12.53,16.5,1,MIST_LOW,-115.615,23.02,93.56,13.53,3
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,27.32,84.59,18.63,20.13,2,MIST_HIGH,-108.212,24.52,100.0,20.63,0
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,27.39,83.06,14.9,14.68,2,MIST_HIGH,-115.808,24.59,100.0,16.9,1
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,27.05,84.0,18.07,9.46,2,MIST_HIGH,-110.245,24.25,100.0,20.07,2
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,24.68,85.15,11.53,17.83,2,MIST_HIGH,-139.565,21.88,100.0,13.53,3
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,27.04,79.05,14.2,19.15,3,PUMP,19.289,26.24,82.05,32.2,0
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,24.76,83.1,10.62,10.17,3,PUMP,-9.989,23.96,86.1,28.62,1
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,26.12,85.87,11.94,16.37,3,PUMP,0.725,25.32,88.87,29.94,2
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,24.65,84.7,18.48,12.8,3,PUMP,3.605,23.85,87.7,36.48,3
1,MILD,3,HUMID,0,VERY_DRY,0,DARK,26.59,85.25,15.87,20.33,4,PUMP_MIST_LOW,-35.494,24.59,96.25,30.87,0
